q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.0,13,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,hebb,-1.0,0.0,0.05285190999476711,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f07f9903ad0>
0.0,13,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,turkey,-1.0,0.0,0.06070120355834639,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f07f9903bf0>
0.0,13,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,local,-0.021978021978021976,0.04915688637943854,0.05206698063840919,0.5306122448979596,<HopfieldModel.HopfieldModelnD object at 0x7f083d85db50>
0.0,13,"(14, 14)",0.1,0.0001,exponential,1,synchronous,hebb,-1.0,0.0,0.06096284667713238,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f07f99039b0>
0.0,13,"(14, 14)",0.1,0.0001,exponential,1,synchronous,turkey,-1.0,0.0,0.054421768707482984,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f07f9903a40>
0.0,13,"(14, 14)",0.1,0.0001,exponential,1,synchronous,local,-0.685243328100471,0.06918964166731244,0.05939298796441651,-0.6836734693877546,<HopfieldModel.HopfieldModelnD object at 0x7f07f9903c80>
0.0,13,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,hebb,-1.0,0.0,0.06122448979591836,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f07f9903d10>
0.0,13,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,turkey,-1.0,0.0,0.05677655677655678,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f07f9903e30>
0.0,13,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,local,-0.5824175824175823,0.050223212788214726,0.06593406593406594,-1.7448979591836733,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c290>
0.0,13,"(14, 14)",0.1,0.0001,classic,1,montecarlo,hebb,-0.9976452119309263,0.008157225153385616,0.061486132914704325,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f07f9903da0>
0.0,13,"(14, 14)",0.1,0.0001,classic,1,montecarlo,turkey,-1.0,0.0,0.05913134484563054,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c050>
0.0,13,"(14, 14)",0.1,0.0001,classic,1,montecarlo,local,0.003924646781789639,0.06643674715698218,0.06619570905285191,0.408163265306122,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d9a0>
0.0,13,"(14, 14)",0.1,0.0001,classic,1,synchronous,hebb,-1.0,0.0,0.06384092098377814,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f07f9903ec0>
0.0,13,"(14, 14)",0.1,0.0001,classic,1,synchronous,turkey,-1.0,0.0,0.054160125588697,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f07f9903f50>
0.0,13,"(14, 14)",0.1,0.0001,classic,1,synchronous,local,-0.6734693877551021,0.03941877403293476,0.060962846677132386,-0.6224489795918364,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c0e0>
0.0,13,"(14, 14)",0.1,0.0001,classic,1,asynchronous,hebb,-1.0,0.0,0.05494505494505496,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c170>
0.0,13,"(14, 14)",0.1,0.0001,classic,1,asynchronous,turkey,-1.0,0.0,0.05180533751962319,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c200>
0.0,13,"(14, 14)",0.1,0.0001,classic,1,asynchronous,local,-0.5698587127158555,0.04595692674506892,0.06227106227106226,-1.806122448979592,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c5f0>
0.0,13,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,hebb,-1.0,0.0,0.057299843014128736,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c320>
0.0,13,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,turkey,-1.0,0.0,0.06070120355834639,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85c3b0>
