q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.75,4,"(np.int64(21), np.int64(21))",,,,,synchronous,turkey,1.0,0.0,0.03174603174603175,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c4d0>
0.75,4,"(np.int64(22), np.int64(22))",,,,,synchronous,turkey,1.0,0.0,0.03512396694214876,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c320>
0.75,4,"(np.int64(23), np.int64(23))",,,,,synchronous,turkey,1.0,0.0,0.028355387523629486,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c9e0>
0.75,4,"(np.int64(24), np.int64(24))",,,,,synchronous,turkey,1.0,0.0,0.027199074074074073,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c170>
0.75,6,"(np.int64(6), np.int64(6))",,,,,synchronous,turkey,0.8240740740740741,0.39338232937496304,0.14814814814814817,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92ccb0>
0.75,6,"(np.int64(7), np.int64(7))",,,,,synchronous,turkey,1.0,0.0,0.08843537414965989,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92d6d0>
0.75,6,"(np.int64(8), np.int64(8))",,,,,synchronous,turkey,1.0,0.0,0.11041666666666666,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92ca70>
0.75,6,"(np.int64(9), np.int64(9))",,,,,synchronous,turkey,1.0,0.0,0.10617283950617282,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c950>
0.75,6,"(np.int64(10), np.int64(10))",,,,,synchronous,turkey,1.0,0.0,0.08000000000000002,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92d400>
0.75,6,"(np.int64(11), np.int64(11))",,,,,synchronous,turkey,1.0,0.0,0.0787878787878788,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c830>
0.75,6,"(np.int64(12), np.int64(12))",,,,,synchronous,turkey,1.0,0.0,0.0638888888888889,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c710>
0.75,6,"(np.int64(13), np.int64(13))",,,,,synchronous,turkey,1.0,0.0,0.08717948717948716,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92d250>
0.75,6,"(np.int64(14), np.int64(14))",,,,,synchronous,turkey,1.0,0.0,0.0564625850340136,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92cb90>
0.75,6,"(np.int64(15), np.int64(15))",,,,,synchronous,turkey,1.0,0.0,0.072,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92d0a0>
0.75,6,"(np.int64(16), np.int64(16))",,,,,synchronous,turkey,1.0,0.0,0.04739583333333333,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92cd40>
0.75,6,"(np.int64(17), np.int64(17))",,,,,synchronous,turkey,1.0,0.0,0.03206459054209919,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c290>
0.75,6,"(np.int64(18), np.int64(18))",,,,,synchronous,turkey,1.0,0.0,0.03415637860082305,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92ce60>
0.75,6,"(np.int64(19), np.int64(19))",,,,,synchronous,turkey,1.0,0.0,0.036011080332409975,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c200>
0.75,6,"(np.int64(20), np.int64(20))",,,,,synchronous,turkey,1.0,0.0,0.04366666666666667,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c5f0>
0.75,6,"(np.int64(21), np.int64(21))",,,,,synchronous,turkey,1.0,0.0,0.04036281179138322,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558647260>
0.75,6,"(np.int64(22), np.int64(22))",,,,,synchronous,turkey,1.0,0.0,0.03333333333333333,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585639b0>
0.75,6,"(np.int64(23), np.int64(23))",,,,,synchronous,turkey,1.0,0.0,0.03843730308758664,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563d10>
0.75,6,"(np.int64(24), np.int64(24))",,,,,synchronous,turkey,1.0,0.0,0.026388888888888892,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585634a0>
0.75,8,"(np.int64(6), np.int64(6))",,,,,synchronous,turkey,0.7569444444444444,0.42304151140327867,0.1369047619047619,-5.78372278806599,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c7a0>
0.75,8,"(np.int64(7), np.int64(7))",,,,,synchronous,turkey,0.8877551020408163,0.21085692163032474,0.1268221574344023,-0.9885453723555422,<HopfieldModel.HopfieldModelnD object at 0x7f452b92cb00>
0.75,8,"(np.int64(8), np.int64(8))",,,,,synchronous,turkey,0.9453125,0.1446895248238448,0.08035714285714286,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c0e0>
0.75,8,"(np.int64(9), np.int64(9))",,,,,synchronous,turkey,1.0,0.0,0.08994708994708996,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c3b0>
0.75,8,"(np.int64(10), np.int64(10))",,,,,synchronous,turkey,1.0,0.0,0.0735714285714286,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c8c0>
0.75,8,"(np.int64(11), np.int64(11))",,,,,synchronous,turkey,1.0,0.0,0.06257378984651711,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c680>
0.75,8,"(np.int64(12), np.int64(12))",,,,,synchronous,turkey,1.0,0.0,0.06299603174603173,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c440>
0.75,8,"(np.int64(13), np.int64(13))",,,,,synchronous,turkey,1.0,0.0,0.07607776838546072,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f452b92c050>
0.75,8,"(np.int64(14), np.int64(14))",,,,,synchronous,turkey,1.0,0.0,0.07142857142857142,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563da0>
0.75,8,"(np.int64(15), np.int64(15))",,,,,synchronous,turkey,1.0,0.0,0.05460317460317461,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563ec0>
0.75,8,"(np.int64(16), np.int64(16))",,,,,synchronous,turkey,1.0,0.0,0.05412946428571429,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563c80>
0.75,8,"(np.int64(17), np.int64(17))",,,,,synchronous,turkey,1.0,0.0,0.05783489866534851,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563bf0>
0.75,8,"(np.int64(18), np.int64(18))",,,,,synchronous,turkey,1.0,0.0,0.0513668430335097,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563890>
0.75,8,"(np.int64(19), np.int64(19))",,,,,synchronous,turkey,1.0,0.0,0.04234269885239415,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563e30>
0.75,8,"(np.int64(20), np.int64(20))",,,,,synchronous,turkey,1.0,0.0,0.04071428571428571,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563770>
0.75,8,"(np.int64(21), np.int64(21))",,,,,synchronous,turkey,1.0,0.0,0.04405571752510527,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585635c0>
0.75,8,"(np.int64(22), np.int64(22))",,,,,synchronous,turkey,1.0,0.0,0.0357142857142857,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563410>
0.75,8,"(np.int64(23), np.int64(23))",,,,,synchronous,turkey,1.0,0.0,0.04010261949770457,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562f90>
0.75,8,"(np.int64(24), np.int64(24))",,,,,synchronous,turkey,1.0,0.0,0.02628968253968254,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585629f0>
0.75,10,"(np.int64(6), np.int64(6))",,,,,synchronous,turkey,0.6777777777777778,0.34854193647462495,0.13580246913580243,4.886669027897617,<HopfieldModel.HopfieldModelnD object at 0x7f4558563f50>
0.75,10,"(np.int64(7), np.int64(7))",,,,,synchronous,turkey,0.8204081632653061,0.30880457664290184,0.109297052154195,-6.81744221210241,<HopfieldModel.HopfieldModelnD object at 0x7f4558563ad0>
0.75,10,"(np.int64(8), np.int64(8))",,,,,synchronous,turkey,1.0,0.0,0.1125,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563a40>
0.75,10,"(np.int64(9), np.int64(9))",,,,,synchronous,turkey,1.0,0.0,0.1039780521262003,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563920>
0.75,10,"(np.int64(10), np.int64(10))",,,,,synchronous,turkey,1.0,0.0,0.07288888888888892,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563650>
0.75,10,"(np.int64(11), np.int64(11))",,,,,synchronous,turkey,1.0,0.0,0.0795224977043159,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563b60>
0.75,10,"(np.int64(12), np.int64(12))",,,,,synchronous,turkey,1.0,0.0,0.05987654320987651,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585636e0>
0.75,10,"(np.int64(13), np.int64(13))",,,,,synchronous,turkey,1.0,0.0,0.06666666666666667,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563380>
0.75,10,"(np.int64(14), np.int64(14))",,,,,synchronous,turkey,1.0,0.0,0.04126984126984127,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563800>
0.75,10,"(np.int64(15), np.int64(15))",,,,,synchronous,turkey,1.0,0.0,0.04691358024691357,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585631d0>
0.75,10,"(np.int64(16), np.int64(16))",,,,,synchronous,turkey,1.0,0.0,0.05017361111111111,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585632f0>
0.75,10,"(np.int64(17), np.int64(17))",,,,,synchronous,turkey,1.0,0.0,0.04898116109188772,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563530>
0.75,10,"(np.int64(18), np.int64(18))",,,,,synchronous,turkey,1.0,0.0,0.03868312757201647,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563140>
0.75,10,"(np.int64(19), np.int64(19))",,,,,synchronous,turkey,1.0,0.0,0.0507848568790397,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562cc0>
0.75,10,"(np.int64(20), np.int64(20))",,,,,synchronous,turkey,1.0,0.0,0.03722222222222221,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585624e0>
0.75,10,"(np.int64(21), np.int64(21))",,,,,synchronous,turkey,1.0,0.0,0.035021415973796925,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585627b0>
0.75,10,"(np.int64(22), np.int64(22))",,,,,synchronous,turkey,1.0,0.0,0.03305785123966942,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562690>
0.75,10,"(np.int64(23), np.int64(23))",,,,,synchronous,turkey,1.0,0.0,0.03474060071413568,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562960>
0.75,10,"(np.int64(24), np.int64(24))",,,,,synchronous,turkey,1.0,0.0,0.028009259259259265,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561a30>
0.75,12,"(np.int64(6), np.int64(6))",,,,,synchronous,turkey,0.48148148148148157,0.4071969153202967,0.11195286195286189,-7.621492117979464,<HopfieldModel.HopfieldModelnD object at 0x7f4558563020>
0.75,12,"(np.int64(7), np.int64(7))",,,,,synchronous,turkey,0.5748299319727891,0.43081960810865977,0.12430426716140999,-9.15421969256817,<HopfieldModel.HopfieldModelnD object at 0x7f4558562de0>
0.75,12,"(np.int64(8), np.int64(8))",,,,,synchronous,turkey,0.9479166666666666,0.17274087449767708,0.09375,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558563260>
0.75,12,"(np.int64(9), np.int64(9))",,,,,synchronous,turkey,1.0,0.0,0.08641975308641976,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562e70>
0.75,12,"(np.int64(10), np.int64(10))",,,,,synchronous,turkey,1.0,0.0,0.07787878787878787,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562f00>
0.75,12,"(np.int64(11), np.int64(11))",,,,,synchronous,turkey,1.0,0.0,0.07387928875532182,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562b10>
0.75,12,"(np.int64(12), np.int64(12))",,,,,synchronous,turkey,1.0,0.0,0.059553872053872026,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562a80>
0.75,12,"(np.int64(13), np.int64(13))",,,,,synchronous,turkey,1.0,0.0,0.054868208714362515,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585630b0>
0.75,12,"(np.int64(14), np.int64(14))",,,,,synchronous,turkey,1.0,0.0,0.05797773654916512,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562c30>
0.75,12,"(np.int64(15), np.int64(15))",,,,,synchronous,turkey,1.0,0.0,0.053468013468013456,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562d50>
0.75,12,"(np.int64(16), np.int64(16))",,,,,synchronous,turkey,1.0,0.0,0.05350378787878788,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585628d0>
0.75,12,"(np.int64(17), np.int64(17))",,,,,synchronous,turkey,1.0,0.0,0.04886232567893467,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562ba0>
0.75,12,"(np.int64(18), np.int64(18))",,,,,synchronous,turkey,1.0,0.0,0.04040404040404041,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562840>
0.75,12,"(np.int64(19), np.int64(19))",,,,,synchronous,turkey,1.0,0.0,0.041047595064215577,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562060>
0.75,12,"(np.int64(20), np.int64(20))",,,,,synchronous,turkey,1.0,0.0,0.042878787878787857,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562570>
0.75,12,"(np.int64(21), np.int64(21))",,,,,synchronous,turkey,1.0,0.0,0.03799903799903801,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585623c0>
0.75,12,"(np.int64(22), np.int64(22))",,,,,synchronous,turkey,1.0,0.0,0.03794139744552968,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585620f0>
0.75,12,"(np.int64(23), np.int64(23))",,,,,synchronous,turkey,1.0,0.0,0.040155811422352077,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561d90>
0.75,12,"(np.int64(24), np.int64(24))",,,,,synchronous,turkey,1.0,0.0,0.039720117845117864,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560e60>
0.75,14,"(np.int64(6), np.int64(6))",,,,,synchronous,turkey,0.42857142857142855,0.43003864076647824,0.11660561660561648,-1.1934976211085981,<HopfieldModel.HopfieldModelnD object at 0x7f4558562330>
0.75,14,"(np.int64(7), np.int64(7))",,,,,synchronous,turkey,0.6501457725947521,0.34451711362617954,0.11370262390670557,-3.8824017459681457,<HopfieldModel.HopfieldModelnD object at 0x7f4558562720>
0.75,14,"(np.int64(8), np.int64(8))",,,,,synchronous,turkey,0.8236607142857143,0.29162585507716876,0.12087912087912088,-3.016470131782228,<HopfieldModel.HopfieldModelnD object at 0x7f4558561fd0>
0.75,14,"(np.int64(9), np.int64(9))",,,,,synchronous,turkey,0.8359788359788359,0.3291073341816717,0.09428842762176096,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562450>
0.75,14,"(np.int64(10), np.int64(10))",,,,,synchronous,turkey,1.0,0.0,0.06923076923076919,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585622a0>
0.75,14,"(np.int64(11), np.int64(11))",,,,,synchronous,turkey,0.974025974025974,0.09365068247958414,0.06856779584052315,6.43748638216389,<HopfieldModel.HopfieldModelnD object at 0x7f4558562600>
0.75,14,"(np.int64(12), np.int64(12))",,,,,synchronous,turkey,1.0,0.0,0.06623931623931625,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561e20>
0.75,14,"(np.int64(13), np.int64(13))",,,,,synchronous,turkey,1.0,0.0,0.05091358345796215,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562180>
0.75,14,"(np.int64(14), np.int64(14))",,,,,synchronous,turkey,1.0,0.0,0.06055169320475443,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561f40>
0.75,14,"(np.int64(15), np.int64(15))",,,,,synchronous,turkey,1.0,0.0,0.040586080586080577,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561c70>
0.75,14,"(np.int64(16), np.int64(16))",,,,,synchronous,turkey,1.0,0.0,0.04859203296703297,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558562210>
0.75,14,"(np.int64(17), np.int64(17))",,,,,synchronous,turkey,1.0,0.0,0.04429826229134186,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561b50>
0.75,14,"(np.int64(18), np.int64(18))",,,,,synchronous,turkey,1.0,0.0,0.044905711572378236,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561be0>
0.75,14,"(np.int64(19), np.int64(19))",,,,,synchronous,turkey,1.0,0.0,0.044169127271620374,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561d00>
0.75,14,"(np.int64(20), np.int64(20))",,,,,synchronous,turkey,1.0,0.0,0.037692307692307685,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561910>
0.75,14,"(np.int64(21), np.int64(21))",,,,,synchronous,turkey,1.0,0.0,0.035060177917320766,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561520>
0.75,14,"(np.int64(22), np.int64(22))",,,,,synchronous,turkey,1.0,0.0,0.04018708564163109,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561640>
0.75,14,"(np.int64(23), np.int64(23))",,,,,synchronous,turkey,1.0,0.0,0.0314298178192318,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585609e0>
0.75,14,"(np.int64(24), np.int64(24))",,,,,synchronous,turkey,1.0,0.0,0.034226190476190486,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560950>
0.75,16,"(np.int64(6), np.int64(6))",,,,,synchronous,turkey,0.4652777777777778,0.419377754080118,0.13611111111111096,-5.880112141387155,<HopfieldModel.HopfieldModelnD object at 0x7f45585619a0>
0.75,16,"(np.int64(7), np.int64(7))",,,,,synchronous,turkey,0.5892857142857143,0.372545067280929,0.12142857142857151,-12.296295422490635,<HopfieldModel.HopfieldModelnD object at 0x7f4558561880>
0.75,16,"(np.int64(8), np.int64(8))",,,,,synchronous,turkey,0.73828125,0.3428388136551016,0.10885416666666667,-4.032241873868692,<HopfieldModel.HopfieldModelnD object at 0x7f4558561eb0>
0.75,16,"(np.int64(9), np.int64(9))",,,,,synchronous,turkey,0.8595679012345678,0.29561634300678535,0.09238683127572009,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585616d0>
0.75,16,"(np.int64(10), np.int64(10))",,,,,synchronous,turkey,0.88,0.26870057685088805,0.08483333333333323,-11.71377851237525,<HopfieldModel.HopfieldModelnD object at 0x7f45585617f0>
0.75,16,"(np.int64(11), np.int64(11))",,,,,synchronous,turkey,1.0,0.0,0.07341597796143248,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561ac0>
0.75,16,"(np.int64(12), np.int64(12))",,,,,synchronous,turkey,1.0,0.0,0.0658564814814815,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561490>
0.75,16,"(np.int64(13), np.int64(13))",,,,,synchronous,turkey,1.0,0.0,0.057396449704142004,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561760>
0.75,16,"(np.int64(14), np.int64(14))",,,,,synchronous,turkey,1.0,0.0,0.05671768707482995,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585615b0>
0.75,16,"(np.int64(15), np.int64(15))",,,,,synchronous,turkey,1.0,0.0,0.05311111111111114,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561250>
0.75,16,"(np.int64(16), np.int64(16))",,,,,synchronous,turkey,1.0,0.0,0.054361979166666664,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560f80>
0.75,16,"(np.int64(17), np.int64(17))",,,,,synchronous,turkey,1.0,0.0,0.04619377162629754,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561370>
0.75,16,"(np.int64(18), np.int64(18))",,,,,synchronous,turkey,1.0,0.0,0.04588477366255143,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585612e0>
0.75,16,"(np.int64(19), np.int64(19))",,,,,synchronous,turkey,1.0,0.0,0.04224376731301941,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558561010>
0.75,16,"(np.int64(20), np.int64(20))",,,,,synchronous,turkey,1.0,0.0,0.03587499999999997,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560830>
0.75,16,"(np.int64(21), np.int64(21))",,,,,synchronous,turkey,1.0,0.0,0.037150415721844285,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560c20>
0.75,16,"(np.int64(22), np.int64(22))",,,,,synchronous,turkey,1.0,0.0,0.035020661157024804,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585603b0>
0.75,16,"(np.int64(23), np.int64(23))",,,,,synchronous,turkey,1.0,0.0,0.03471959672337743,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560320>
0.75,16,"(np.int64(24), np.int64(24))",,,,,synchronous,turkey,1.0,0.0,0.03706597222222222,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560050>
0.75,18,"(np.int64(6), np.int64(6))",,,,,synchronous,turkey,0.47530864197530864,0.36815179138885046,0.13253449527959318,-9.22685253292628,<HopfieldModel.HopfieldModelnD object at 0x7f4558561400>
0.75,18,"(np.int64(7), np.int64(7))",,,,,synchronous,turkey,0.44897959183673464,0.3684161813347212,0.11377884487128198,-8.597934375697363,<HopfieldModel.HopfieldModelnD object at 0x7f4558560cb0>
0.75,18,"(np.int64(8), np.int64(8))",,,,,synchronous,turkey,0.671875,0.378921910472476,0.09783496732026144,-11.817095122003806,<HopfieldModel.HopfieldModelnD object at 0x7f4558560ef0>
0.75,18,"(np.int64(9), np.int64(9))",,,,,synchronous,turkey,0.8806584362139918,0.30654983648499906,0.07786653756152657,2.7958254449541826,<HopfieldModel.HopfieldModelnD object at 0x7f4558560dd0>
0.75,18,"(np.int64(10), np.int64(10))",,,,,synchronous,turkey,0.8822222222222221,0.23859672055945863,0.07816993464052273,-3.196388792361873,<HopfieldModel.HopfieldModelnD object at 0x7f45585611c0>
0.75,18,"(np.int64(11), np.int64(11))",,,,,synchronous,turkey,0.8438934802571166,0.32231274150200634,0.07038297412628963,6.45717017817374,<HopfieldModel.HopfieldModelnD object at 0x7f4558561130>
0.75,18,"(np.int64(12), np.int64(12))",,,,,synchronous,turkey,1.0,0.0,0.06971677559912859,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560b00>
0.75,18,"(np.int64(13), np.int64(13))",,,,,synchronous,turkey,1.0,0.0,0.06377383300460225,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560a70>
0.75,18,"(np.int64(14), np.int64(14))",,,,,synchronous,turkey,1.0,0.0,0.05662264905962384,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585608c0>
0.75,18,"(np.int64(15), np.int64(15))",,,,,synchronous,turkey,1.0,0.0,0.05254901960784318,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560d40>
0.75,18,"(np.int64(16), np.int64(16))",,,,,synchronous,turkey,1.0,0.0,0.05004084967320262,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560710>
0.75,18,"(np.int64(17), np.int64(17))",,,,,synchronous,turkey,1.0,0.0,0.04968677205599654,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585605f0>
0.75,18,"(np.int64(18), np.int64(18))",,,,,synchronous,turkey,1.0,0.0,0.043613330105704826,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f4558560680>
0.75,18,"(np.int64(19), np.int64(19))",,,,,synchronous,turkey,1.0,0.0,0.0401028370720403,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45585600e0>
0.75,18,"(np.int64(20), np.int64(20))",,,,,synchronous,turkey,1.0,0.0,0.03705882352941174,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45586cbe30>
0.75,18,"(np.int64(21), np.int64(21))",,,,,synchronous,turkey,1.0,0.0,0.03677026366101995,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45586cbad0>
0.75,18,"(np.int64(22), np.int64(22))",,,,,synchronous,turkey,1.0,0.0,0.03710905849943282,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45586cba40>
0.75,18,"(np.int64(23), np.int64(23))",,,,,synchronous,turkey,1.0,0.0,0.03564500784560828,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45586cb6e0>
0.75,18,"(np.int64(24), np.int64(24))",,,,,synchronous,turkey,1.0,0.0,0.032974763979665964,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f45586cb380>
