q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.6,10,"(28, 28)",1.0,0.01,logarithmic,6,asynchronous,turkey,0.6854591836734695,0.12870422563689587,0.6093537414965984,-59.68305892514431,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f124c20>
0.6,10,"(28, 28)",1.0,0.01,logarithmic,7,montecarlo,hebb,0.7247448979591837,0.06738219933463149,0.6093537414965984,-475.41836734693834,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125f40>
0.6,10,"(28, 28)",1.0,0.01,logarithmic,7,montecarlo,local,-0.0461734693877551,0.13753028707363796,0.6093537414965984,232.46938775510205,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f126060>
0.6,10,"(28, 28)",1.0,0.01,logarithmic,7,montecarlo,turkey,0.012244897959183675,0.03244512876649928,0.6093537414965984,193.39381066639413,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125e20>
0.6,10,"(28, 28)",1.0,0.01,logarithmic,7,synchronous,hebb,0.7405612244897959,0.07577904774716901,0.6093537414965984,-504.1530612244883,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f1255b0>
0.6,10,"(28, 28)",1.0,0.01,logarithmic,7,synchronous,local,0.7543367346938775,0.09004812968708238,0.6093537414965984,-40.12244897959181,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125640>
0.6,10,"(28, 28)",1.0,0.01,logarithmic,7,synchronous,turkey,0.7122448979591837,0.1292126462658309,0.6093537414965984,-24.49190113940469,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f1256d0>
0.6,10,"(28, 28)",1.0,0.01,logarithmic,7,asynchronous,hebb,0.7359693877551019,0.07483017354630145,0.6093537414965984,-492.9591836734685,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f1257f0>
0.6,10,"(28, 28)",1.0,0.01,logarithmic,7,asynchronous,local,0.7441326530612246,0.10055066263299824,0.6093537414965984,-38.7908163265306,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125910>
0.6,10,"(28, 28)",1.0,0.01,logarithmic,7,asynchronous,turkey,0.7117346938775511,0.12916831807375406,0.6093537414965984,-24.49190113940469,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125880>
0.6,10,"(28, 28)",1.0,0.001,exponential,4,montecarlo,hebb,0.7267857142857144,0.06573965238000375,0.6093537414965984,-484.32653061224437,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f126450>
0.6,10,"(28, 28)",1.0,0.001,exponential,4,montecarlo,local,-0.021428571428571425,0.04418791514729515,0.6093537414965984,115.98469387755101,<HopfieldModel.HopfieldModelnD object at 0x7f8e2f125be0>
