q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.75,10,"(28, 28)",0.001,1.0000002302585358,exponential,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc70b0>
0.75,10,"(28, 28)",0.001,1.0000002302585358,classic,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc71d0>
0.75,10,"(28, 28)",0.001,1.0000002302585358,logarithmic,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc6f00>
0.75,10,"(28, 28)",0.001,1.0096404983051437,exponential,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7140>
0.75,10,"(28, 28)",0.001,1.0096404983051437,classic,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc6de0>
0.75,10,"(28, 28)",0.001,1.0096404983051437,logarithmic,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc6e70>
0.75,10,"(28, 28)",0.001,1.0193737010983632,exponential,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7260>
0.75,10,"(28, 28)",0.001,1.0193737010983632,classic,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7020>
0.75,10,"(28, 28)",0.001,1.0193737010983632,logarithmic,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc72f0>
0.75,10,"(28, 28)",0.001,1.0292007345538559,exponential,4,montecarlo,local,0.8232142857142858,0.0667183286742947,0.6093537414965984,-12.193877551020421,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc6f90>
0.75,10,"(28, 28)",0.001,1.0292007345538559,classic,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7410>
0.75,10,"(28, 28)",0.001,1.0292007345538559,logarithmic,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7380>
0.75,10,"(28, 28)",0.001,1.039122503224149,exponential,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc74a0>
0.75,10,"(28, 28)",0.001,1.039122503224149,classic,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc75c0>
0.75,10,"(28, 28)",0.001,1.039122503224149,logarithmic,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc76e0>
0.75,10,"(28, 28)",0.001,1.049139920381896,exponential,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7530>
0.75,10,"(28, 28)",0.001,1.049139920381896,classic,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7800>
0.75,10,"(28, 28)",0.001,1.049139920381896,logarithmic,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7770>
0.75,10,"(28, 28)",0.001,1.0592539081039425,exponential,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc6210>
0.75,10,"(28, 28)",0.001,1.0592539081039425,classic,4,montecarlo,local,0.8323979591836734,0.061437236659156486,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7650>
0.75,10,"(28, 28)",0.001,1.0592539081039425,logarithmic,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc6450>
0.75,10,"(28, 28)",0.001,1.069465397356199,exponential,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc6330>
0.75,10,"(28, 28)",0.001,1.069465397356199,classic,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc62a0>
0.75,10,"(28, 28)",0.001,1.069465397356199,logarithmic,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc63c0>
0.75,10,"(28, 28)",0.001,1.0797753280793352,exponential,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f9124885fd0>
0.75,10,"(28, 28)",0.001,1.0797753280793352,classic,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7a40>
0.75,10,"(28, 28)",0.001,1.0797753280793352,logarithmic,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc64e0>
0.75,10,"(28, 28)",0.001,1.090184649275299,exponential,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7920>
0.75,10,"(28, 28)",0.001,1.090184649275299,classic,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc59a0>
0.75,10,"(28, 28)",0.001,1.090184649275299,logarithmic,4,montecarlo,local,0.8477040816326529,0.04735631174817854,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7c80>
0.75,10,"(28, 28)",0.001,1.100694319094669,exponential,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7bf0>
0.75,10,"(28, 28)",0.001,1.100694319094669,classic,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7d10>
0.75,10,"(28, 28)",0.001,1.100694319094669,logarithmic,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7da0>
0.75,10,"(28, 28)",0.001,1.1113053049248502,exponential,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7e30>
0.75,10,"(28, 28)",0.001,1.1113053049248502,classic,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915d8680e0>
0.75,10,"(28, 28)",0.001,1.1113053049248502,logarithmic,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915d868170>
0.75,10,"(28, 28)",0.001,1.1220185834791192,exponential,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7f50>
0.75,10,"(28, 28)",0.001,1.1220185834791192,classic,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915d868050>
0.75,10,"(28, 28)",0.001,1.1220185834791192,logarithmic,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915dcc7ec0>
0.75,10,"(28, 28)",0.001,1.1328351408865287,exponential,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d868290>
0.75,10,"(28, 28)",0.001,1.1328351408865287,classic,4,montecarlo,local,0.8278061224489794,0.058908689993650454,0.6093537414965984,-11.178571428571416,<HopfieldModel.HopfieldModelnD object at 0x7f915d868200>
0.75,10,"(28, 28)",0.001,1.1328351408865287,logarithmic,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d868320>
0.75,10,"(28, 28)",0.001,1.143755972782677,exponential,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d8683b0>
0.75,10,"(28, 28)",0.001,1.143755972782677,classic,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d868440>
0.75,10,"(28, 28)",0.001,1.143755972782677,logarithmic,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d868560>
0.75,10,"(28, 28)",0.001,1.1547820844013543,exponential,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d8684d0>
0.75,10,"(28, 28)",0.001,1.1547820844013543,classic,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d868680>
0.75,10,"(28, 28)",0.001,1.1547820844013543,logarithmic,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d868710>
0.75,10,"(28, 28)",0.001,1.1659144906670724,exponential,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d8685f0>
0.75,10,"(28, 28)",0.001,1.1659144906670724,classic,4,montecarlo,local,0.8303571428571429,0.06370659541895998,0.6093537414965984,-11.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f915d8687a0>
0.75,10,"(28, 28)",0.001,1.1659144906670724,logarithmic,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d868830>
0.75,10,"(28, 28)",0.001,1.1771542162884847,exponential,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d8688c0>
0.75,10,"(28, 28)",0.001,1.1771542162884847,classic,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d8689e0>
0.75,10,"(28, 28)",0.001,1.1771542162884847,logarithmic,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d868950>
0.75,10,"(28, 28)",0.001,1.1885022958527083,exponential,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d868a70>
0.75,10,"(28, 28)",0.001,1.1885022958527083,classic,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d868b90>
0.75,10,"(28, 28)",0.001,1.1885022958527083,logarithmic,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d868b00>
0.75,10,"(28, 28)",0.001,1.1999597739205552,exponential,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d868c20>
0.75,10,"(28, 28)",0.001,1.1999597739205552,classic,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d868cb0>
0.75,10,"(28, 28)",0.001,1.1999597739205552,logarithmic,4,montecarlo,local,0.8362244897959183,0.05991151673566343,0.6093537414965984,-12.000000000000028,<HopfieldModel.HopfieldModelnD object at 0x7f915d868ef0>
0.75,10,"(28, 28)",0.001,1.2115277051226816,exponential,4,montecarlo,local,0.8303571428571429,0.05631056136388804,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d868d40>
0.75,10,"(28, 28)",0.001,1.2115277051226816,classic,4,montecarlo,local,0.8303571428571429,0.05631056136388804,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d868dd0>
0.75,10,"(28, 28)",0.001,1.2115277051226816,logarithmic,4,montecarlo,local,0.8303571428571429,0.05631056136388804,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d868f80>
0.75,10,"(28, 28)",0.001,1.2232071542566632,exponential,4,montecarlo,local,0.8303571428571429,0.05631056136388804,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d869010>
0.75,10,"(28, 28)",0.001,1.2232071542566632,classic,4,montecarlo,local,0.8303571428571429,0.05631056136388804,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d868e60>
0.75,10,"(28, 28)",0.001,1.2232071542566632,logarithmic,4,montecarlo,local,0.8303571428571429,0.05631056136388804,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d8690a0>
0.75,10,"(28, 28)",0.001,1.2349991963850075,exponential,4,montecarlo,local,0.8303571428571429,0.05631056136388804,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d869130>
0.75,10,"(28, 28)",0.001,1.2349991963850075,classic,4,montecarlo,local,0.8303571428571429,0.05631056136388804,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d8691c0>
0.75,10,"(28, 28)",0.001,1.2349991963850075,logarithmic,4,montecarlo,local,0.8303571428571429,0.05631056136388804,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d869250>
0.75,10,"(28, 28)",0.001,1.2469049169341107,exponential,4,montecarlo,local,0.8188775510204082,0.06431405271084457,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d869370>
0.75,10,"(28, 28)",0.001,1.2469049169341107,classic,4,montecarlo,local,0.8188775510204082,0.06431405271084457,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d869490>
0.75,10,"(28, 28)",0.001,1.2469049169341107,logarithmic,4,montecarlo,local,0.8188775510204082,0.06431405271084457,0.6093537414965984,-12.076530612244909,<HopfieldModel.HopfieldModelnD object at 0x7f915d8695b0>
