q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.75,10,"(10, 10)",0.001,1.0580102409020151,logarithmic,,montecarlo,turkey,0.836,0.3386797897719909,0.09466666666666668,-5.524840304358413,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1b6e0>
0.75,10,"(10, 10)",0.001,1.062993688002141,exponential,,montecarlo,turkey,0.836,0.3386797897719909,0.09466666666666668,-5.524840304358413,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1b770>
0.75,10,"(10, 10)",0.001,1.062993688002141,classic,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1b800>
0.75,10,"(10, 10)",0.001,1.062993688002141,logarithmic,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1b890>
0.75,10,"(10, 10)",0.001,1.0680006081690099,exponential,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1b9b0>
0.75,10,"(10, 10)",0.001,1.0680006081690099,classic,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1ba40>
0.75,10,"(10, 10)",0.001,1.0680006081690099,logarithmic,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1b920>
0.75,10,"(10, 10)",0.001,1.0730311119656222,exponential,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1bad0>
0.75,10,"(10, 10)",0.001,1.0730311119656222,classic,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1bb60>
0.75,10,"(10, 10)",0.001,1.0730311119656222,logarithmic,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1bbf0>
0.75,10,"(10, 10)",0.001,1.0780853104757526,exponential,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1bc80>
0.75,10,"(10, 10)",0.001,1.0780853104757526,classic,,montecarlo,turkey,0.85,0.2869494729042031,0.06666666666666671,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1bd10>
0.75,10,"(10, 10)",0.001,1.0780853104757526,logarithmic,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1bda0>
0.75,10,"(10, 10)",0.001,1.0831633153064035,exponential,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1bec0>
0.75,10,"(10, 10)",0.001,1.0831633153064035,classic,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.0577777777777778,1.7040310020236404,<HopfieldModel.HopfieldModelnD object at 0x7f2e0ba1be30>
