q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff
0.75,10,"(10, 10)",0.005896831944931879,0.05623413251903491,classic,,montecarlo,turkey,0.7119897959183673,0.12864555888528745,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.005896831944931879,0.05623413251903491,logarithmic,,montecarlo,turkey,0.7122448979591837,0.12808459824092414,0.6093537414965984,-22.606517743777687
0.75,10,"(10, 10)",0.005896831944931879,0.1,exponential,,montecarlo,turkey,0.7125,0.12927936174654614,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.005896831944931879,0.1,classic,,montecarlo,turkey,0.7114795918367347,0.12878206951501994,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.005896831944931879,0.1,logarithmic,,montecarlo,turkey,0.7130102040816327,0.12907381802593335,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1e-07,exponential,,montecarlo,turkey,0.7130102040816327,0.1300282403728538,0.6093537414965984,-21.3546481941992
0.75,10,"(10, 10)",0.008408964152537146,1e-07,classic,,montecarlo,turkey,0.7122448979591837,0.1292126462658309,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1e-07,logarithmic,,montecarlo,turkey,0.7122448979591837,0.12728952787525588,0.6093537414965984,-23.774543534170817
0.75,10,"(10, 10)",0.008408964152537146,1.7782794100389227e-07,exponential,,montecarlo,turkey,0.7117346938775511,0.12840023426095212,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.008408964152537146,1.7782794100389227e-07,classic,,montecarlo,turkey,0.7119897959183674,0.1294423551345946,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1.7782794100389227e-07,logarithmic,,montecarlo,turkey,0.7071428571428571,0.12452429264428261,0.6093537414965984,-22.790617735773196
0.75,10,"(10, 10)",0.008408964152537146,3.162277660168379e-07,exponential,,montecarlo,turkey,0.7125000000000001,0.12935484718000687,0.6093537414965984,-23.327587014731506
0.75,10,"(10, 10)",0.008408964152537146,3.162277660168379e-07,classic,,montecarlo,turkey,0.7125,0.12895679411346134,0.6093537414965984,-23.382663692348387
0.75,10,"(10, 10)",0.008408964152537146,3.162277660168379e-07,logarithmic,,montecarlo,turkey,0.7061224489795919,0.12563769035531328,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,5.62341325190349e-07,exponential,,montecarlo,turkey,0.7130102040816326,0.1291645393993029,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,5.62341325190349e-07,classic,,montecarlo,turkey,0.7096938775510203,0.12745302357924618,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.008408964152537146,5.62341325190349e-07,logarithmic,,montecarlo,turkey,0.7127551020408163,0.12797989123855646,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1e-06,exponential,,montecarlo,turkey,0.7102040816326531,0.12747038267368396,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1e-06,classic,,montecarlo,turkey,0.7061224489795919,0.12537843589145992,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1e-06,logarithmic,,montecarlo,turkey,0.7122448979591837,0.12895048593061192,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1.778279410038923e-06,exponential,,montecarlo,turkey,0.7125,0.1276787625638236,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1.778279410038923e-06,classic,,montecarlo,turkey,0.7125,0.1290122928223972,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1.778279410038923e-06,logarithmic,,montecarlo,turkey,0.7125000000000001,0.12957099502982747,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.008408964152537146,3.162277660168379e-06,exponential,,montecarlo,turkey,0.7117346938775511,0.12840023426095212,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.008408964152537146,3.162277660168379e-06,classic,,montecarlo,turkey,0.7114795918367347,0.12940212894150513,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,3.162277660168379e-06,logarithmic,,montecarlo,turkey,0.685204081632653,0.13326585304760102,0.6093537414965984,-23.458750858173346
0.75,10,"(10, 10)",0.008408964152537146,5.623413251903491e-06,exponential,,montecarlo,turkey,0.7091836734693877,0.127188259656381,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,5.623413251903491e-06,classic,,montecarlo,turkey,0.7119897959183674,0.1291907359355223,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,5.623413251903491e-06,logarithmic,,montecarlo,turkey,0.6857142857142857,0.13306842349375014,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1e-05,exponential,,montecarlo,turkey,0.7119897959183674,0.1289689049596089,0.6093537414965984,-23.93683025710382
0.75,10,"(10, 10)",0.008408964152537146,1e-05,classic,,montecarlo,turkey,0.7096938775510204,0.12649974936307692,0.6093537414965984,-22.427517842420542
0.75,10,"(10, 10)",0.008408964152537146,1e-05,logarithmic,,montecarlo,turkey,0.7127551020408163,0.12913909344602034,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1.778279410038923e-05,exponential,,montecarlo,turkey,0.7114795918367347,0.12817931988681805,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1.778279410038923e-05,classic,,montecarlo,turkey,0.7119897959183674,0.1277776048676213,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,1.778279410038923e-05,logarithmic,,montecarlo,turkey,0.7117346938775511,0.12879495470779936,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,3.1622776601683795e-05,exponential,,montecarlo,turkey,0.7104591836734693,0.12740936011036152,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,3.1622776601683795e-05,classic,,montecarlo,turkey,0.7112244897959183,0.12812015881082475,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,3.1622776601683795e-05,logarithmic,,montecarlo,turkey,0.7051020408163265,0.12477697721995139,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.008408964152537146,5.623413251903491e-05,exponential,,montecarlo,turkey,0.7063775510204082,0.12492422734638971,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,5.623413251903491e-05,classic,,montecarlo,turkey,0.7127551020408164,0.12886668398283954,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,5.623413251903491e-05,logarithmic,,montecarlo,turkey,0.7104591836734693,0.12780204889837996,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.0001,exponential,,montecarlo,turkey,0.7130102040816326,0.12859901105172575,0.6093537414965984,-23.67349570856092
0.75,10,"(10, 10)",0.008408964152537146,0.0001,classic,,montecarlo,turkey,0.710969387755102,0.12707077959902915,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.0001,logarithmic,,montecarlo,turkey,0.7053571428571428,0.1256710952344495,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.00017782794100389227,exponential,,montecarlo,turkey,0.7117346938775511,0.1291733561344098,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.00017782794100389227,classic,,montecarlo,turkey,0.7122448979591837,0.1292126462658309,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.00017782794100389227,logarithmic,,montecarlo,turkey,0.7071428571428572,0.12689525305468843,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.00031622776601683794,exponential,,montecarlo,turkey,0.7117346938775511,0.12876968840942818,0.6093537414965984,-20.16113238312721
0.75,10,"(10, 10)",0.008408964152537146,0.00031622776601683794,classic,,montecarlo,turkey,0.7130102040816326,0.12897798734793803,0.6093537414965984,-23.64202146754613
0.75,10,"(10, 10)",0.008408964152537146,0.00031622776601683794,logarithmic,,montecarlo,turkey,0.7114795918367347,0.12916050869137363,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.0005623413251903491,exponential,,montecarlo,turkey,0.7122448979591837,0.1292126462658309,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.0005623413251903491,classic,,montecarlo,turkey,0.7119897959183673,0.12821992971002524,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.0005623413251903491,logarithmic,,montecarlo,turkey,0.7058673469387755,0.12477097928593016,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.001,exponential,,montecarlo,turkey,0.7119897959183674,0.1285848409751829,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.001,classic,,montecarlo,turkey,0.7127551020408164,0.12919451384377853,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.001,logarithmic,,montecarlo,turkey,0.7119897959183674,0.12861520351327252,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.008408964152537146,0.0017782794100389228,exponential,,montecarlo,turkey,0.7125,0.12841569163615613,0.6093537414965984,-23.29526610297367
0.75,10,"(10, 10)",0.008408964152537146,0.0017782794100389228,classic,,montecarlo,turkey,0.7119897959183674,0.1288022810072466,0.6093537414965984,-23.930899880487885
0.75,10,"(10, 10)",0.008408964152537146,0.0017782794100389228,logarithmic,,montecarlo,turkey,0.7053571428571428,0.12519377941082116,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.0031622776601683794,exponential,,montecarlo,turkey,0.711734693877551,0.12826331724465853,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.0031622776601683794,classic,,montecarlo,turkey,0.7073979591836735,0.1248387652345595,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.0031622776601683794,logarithmic,,montecarlo,turkey,0.7107142857142856,0.12839111100237102,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.005623413251903491,exponential,,montecarlo,turkey,0.7127551020408164,0.12915924906934953,0.6093537414965984,-23.706700123745577
0.75,10,"(10, 10)",0.008408964152537146,0.005623413251903491,classic,,montecarlo,turkey,0.7114795918367347,0.1267703148369722,0.6093537414965984,-23.69019511804902
0.75,10,"(10, 10)",0.008408964152537146,0.005623413251903491,logarithmic,,montecarlo,turkey,0.7122448979591837,0.12803378029369128,0.6093537414965984,-23.756262344871203
0.75,10,"(10, 10)",0.008408964152537146,0.01,exponential,,montecarlo,turkey,0.713265306122449,0.12960690094028662,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.01,classic,,montecarlo,turkey,0.7130102040816326,0.12916957760734005,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.01,logarithmic,,montecarlo,turkey,0.7117346938775511,0.1287292520170324,0.6093537414965984,-22.311829859137077
0.75,10,"(10, 10)",0.008408964152537146,0.01778279410038923,exponential,,montecarlo,turkey,0.7130102040816326,0.12857876760718928,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.01778279410038923,classic,,montecarlo,turkey,0.7114795918367347,0.12918569855265433,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.01778279410038923,logarithmic,,montecarlo,turkey,0.7125000000000001,0.1294604528436347,0.6093537414965984,-23.66923251620591
0.75,10,"(10, 10)",0.008408964152537146,0.03162277660168379,exponential,,montecarlo,turkey,0.7068877551020407,0.12480435543091949,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.03162277660168379,classic,,montecarlo,turkey,0.7122448979591837,0.12911691862630495,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.03162277660168379,logarithmic,,montecarlo,turkey,0.7130102040816326,0.1285635829319869,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.05623413251903491,exponential,,montecarlo,turkey,0.7056122448979593,0.12538570231100243,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.05623413251903491,classic,,montecarlo,turkey,0.710969387755102,0.12743387477688078,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.05623413251903491,logarithmic,,montecarlo,turkey,0.7125,0.12917864588662817,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.1,exponential,,montecarlo,turkey,0.7119897959183674,0.12832139804153975,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.008408964152537146,0.1,classic,,montecarlo,turkey,0.7119897959183673,0.12850890324504557,0.6093537414965984,-23.458750858173346
0.75,10,"(10, 10)",0.008408964152537146,0.1,logarithmic,,montecarlo,turkey,0.7117346938775511,0.12793310120530443,0.6093537414965984,-22.26318110349547
0.75,10,"(10, 10)",0.011991299528118345,1e-07,exponential,,montecarlo,turkey,0.7119897959183674,0.12792521641732166,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1e-07,classic,,montecarlo,turkey,0.7119897959183674,0.12836196291554544,0.6093537414965984,-23.996693380827907
0.75,10,"(10, 10)",0.011991299528118345,1e-07,logarithmic,,montecarlo,turkey,0.713265306122449,0.12905843947478524,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1.7782794100389227e-07,exponential,,montecarlo,turkey,0.7119897959183674,0.12872647154840033,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.011991299528118345,1.7782794100389227e-07,classic,,montecarlo,turkey,0.7091836734693878,0.12722407076332296,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1.7782794100389227e-07,logarithmic,,montecarlo,turkey,0.7056122448979593,0.1244165893820142,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,3.162277660168379e-07,exponential,,montecarlo,turkey,0.7063775510204082,0.1256514159153517,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,3.162277660168379e-07,classic,,montecarlo,turkey,0.7119897959183673,0.12864555888528745,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,3.162277660168379e-07,logarithmic,,montecarlo,turkey,0.7089285714285715,0.12686268349009241,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.011991299528118345,5.62341325190349e-07,exponential,,montecarlo,turkey,0.7122448979591838,0.12939383073355304,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,5.62341325190349e-07,classic,,montecarlo,turkey,0.7114795918367347,0.12910507369636604,0.6093537414965984,-21.37110882506144
0.75,10,"(10, 10)",0.011991299528118345,5.62341325190349e-07,logarithmic,,montecarlo,turkey,0.7127551020408164,0.12908869061933445,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1e-06,exponential,,montecarlo,turkey,0.7122448979591838,0.1286372118720606,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1e-06,classic,,montecarlo,turkey,0.7104591836734693,0.12793437289979112,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1e-06,logarithmic,,montecarlo,turkey,0.7117346938775511,0.12796870387394987,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1.778279410038923e-06,exponential,,montecarlo,turkey,0.7122448979591837,0.1292126462658309,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1.778279410038923e-06,classic,,montecarlo,turkey,0.7127551020408164,0.12879091243315433,0.6093537414965984,-23.950055456049427
0.75,10,"(10, 10)",0.011991299528118345,1.778279410038923e-06,logarithmic,,montecarlo,turkey,0.7107142857142857,0.12781197795051066,0.6093537414965984,-22.45989250109531
0.75,10,"(10, 10)",0.011991299528118345,3.162277660168379e-06,exponential,,montecarlo,turkey,0.7114795918367347,0.1272366022695561,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,3.162277660168379e-06,classic,,montecarlo,turkey,0.7058673469387755,0.12569077147236965,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,3.162277660168379e-06,logarithmic,,montecarlo,turkey,0.7091836734693878,0.1256490852655587,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,5.623413251903491e-06,exponential,,montecarlo,turkey,0.7086734693877552,0.1265151817450973,0.6093537414965984,-19.630410813631755
0.75,10,"(10, 10)",0.011991299528118345,5.623413251903491e-06,classic,,montecarlo,turkey,0.7114795918367347,0.1285392837205495,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,5.623413251903491e-06,logarithmic,,montecarlo,turkey,0.7119897959183674,0.1289689049596089,0.6093537414965984,-23.63558755244867
0.75,10,"(10, 10)",0.011991299528118345,1e-05,exponential,,montecarlo,turkey,0.7114795918367347,0.12841265098804555,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1e-05,classic,,montecarlo,turkey,0.7130102040816327,0.1294061521235122,0.6093537414965984,-23.881582057845407
0.75,10,"(10, 10)",0.011991299528118345,1e-05,logarithmic,,montecarlo,turkey,0.7114795918367347,0.12766041227467806,0.6093537414965984,-22.13374379770076
0.75,10,"(10, 10)",0.011991299528118345,1.778279410038923e-05,exponential,,montecarlo,turkey,0.7125,0.1287193937208637,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.011991299528118345,1.778279410038923e-05,classic,,montecarlo,turkey,0.7130102040816326,0.12877600544877116,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,1.778279410038923e-05,logarithmic,,montecarlo,turkey,0.7119897959183674,0.12820977846012632,0.6093537414965984,-22.31182985913702
0.75,10,"(10, 10)",0.011991299528118345,3.1622776601683795e-05,exponential,,montecarlo,turkey,0.7063775510204081,0.12386222083470051,0.6093537414965984,-22.31182985913702
0.75,10,"(10, 10)",0.011991299528118345,3.1622776601683795e-05,classic,,montecarlo,turkey,0.7127551020408164,0.1291340540486335,0.6093537414965984,-23.72709526881684
0.75,10,"(10, 10)",0.011991299528118345,3.1622776601683795e-05,logarithmic,,montecarlo,turkey,0.7066326530612245,0.12501041189456638,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,5.623413251903491e-05,exponential,,montecarlo,turkey,0.7119897959183674,0.12931157425440154,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,5.623413251903491e-05,classic,,montecarlo,turkey,0.7119897959183673,0.12864555888528745,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,5.623413251903491e-05,logarithmic,,montecarlo,turkey,0.710969387755102,0.12893660684198016,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0001,exponential,,montecarlo,turkey,0.7117346938775511,0.12777531299998796,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0001,classic,,montecarlo,turkey,0.710969387755102,0.12860305935824987,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0001,logarithmic,,montecarlo,turkey,0.7122448979591837,0.1290160759559071,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.00017782794100389227,exponential,,montecarlo,turkey,0.710204081632653,0.1271585799561967,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.00017782794100389227,classic,,montecarlo,turkey,0.7058673469387755,0.12418544470757363,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.00017782794100389227,logarithmic,,montecarlo,turkey,0.7114795918367347,0.12736440430008508,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.00031622776601683794,exponential,,montecarlo,turkey,0.7117346938775511,0.12765302044078372,0.6093537414965984,-22.207711310580237
0.75,10,"(10, 10)",0.011991299528118345,0.00031622776601683794,classic,,montecarlo,turkey,0.7122448979591838,0.1289151544023003,0.6093537414965984,-21.562165219381683
0.75,10,"(10, 10)",0.011991299528118345,0.00031622776601683794,logarithmic,,montecarlo,turkey,0.7127551020408164,0.12908364925423232,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0005623413251903491,exponential,,montecarlo,turkey,0.7099489795918367,0.12735725077623627,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0005623413251903491,classic,,montecarlo,turkey,0.7125,0.1290576831053197,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0005623413251903491,logarithmic,,montecarlo,turkey,0.684438775510204,0.13313809481403963,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.001,exponential,,montecarlo,turkey,0.7130102040816326,0.1292149126396787,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.001,classic,,montecarlo,turkey,0.7122448979591837,0.1285613050760174,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.001,logarithmic,,montecarlo,turkey,0.7053571428571429,0.12503253429169378,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0017782794100389228,exponential,,montecarlo,turkey,0.7119897959183674,0.12934176619444718,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0017782794100389228,classic,,montecarlo,turkey,0.7117346938775511,0.12877474206569314,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0017782794100389228,logarithmic,,montecarlo,turkey,0.710969387755102,0.1276481772830376,0.6093537414965984,-22.09727222662019
0.75,10,"(10, 10)",0.011991299528118345,0.0031622776601683794,exponential,,montecarlo,turkey,0.7125,0.1291736080322846,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.0031622776601683794,classic,,montecarlo,turkey,0.7056122448979593,0.12515192766361025,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.011991299528118345,0.0031622776601683794,logarithmic,,montecarlo,turkey,0.7130102040816326,0.1306573283959107,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.005623413251903491,exponential,,montecarlo,turkey,0.7127551020408163,0.12927004882299253,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.005623413251903491,classic,,montecarlo,turkey,0.7061224489795919,0.12498854591419943,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.005623413251903491,logarithmic,,montecarlo,turkey,0.7107142857142856,0.12736823637973466,0.6093537414965984,-22.31182985913705
0.75,10,"(10, 10)",0.011991299528118345,0.01,exponential,,montecarlo,turkey,0.7096938775510204,0.12727418938509025,0.6093537414965984,-23.69019511804902
0.75,10,"(10, 10)",0.011991299528118345,0.01,classic,,montecarlo,turkey,0.713265306122449,0.12931031610391902,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.01,logarithmic,,montecarlo,turkey,0.7122448979591837,0.12827244959245201,0.6093537414965984,-24.014951455540626
0.75,10,"(10, 10)",0.011991299528118345,0.01778279410038923,exponential,,montecarlo,turkey,0.7117346938775511,0.12733144365437407,0.6093537414965984,-23.551274919899157
0.75,10,"(10, 10)",0.011991299528118345,0.01778279410038923,classic,,montecarlo,turkey,0.7122448979591837,0.128970671029654,0.6093537414965984,-23.826839810394716
0.75,10,"(10, 10)",0.011991299528118345,0.01778279410038923,logarithmic,,montecarlo,turkey,0.7127551020408164,0.12885658368389208,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.03162277660168379,exponential,,montecarlo,turkey,0.7140306122448979,0.1294423551345946,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.03162277660168379,classic,,montecarlo,turkey,0.7099489795918368,0.1283345830320073,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.03162277660168379,logarithmic,,montecarlo,turkey,0.7135204081632653,0.12875477896776777,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.05623413251903491,exponential,,montecarlo,turkey,0.7125,0.1285878775516099,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.011991299528118345,0.05623413251903491,classic,,montecarlo,turkey,0.7122448979591838,0.1283586674980147,0.6093537414965984,-23.752943066110788
0.75,10,"(10, 10)",0.011991299528118345,0.05623413251903491,logarithmic,,montecarlo,turkey,0.7127551020408164,0.1289474578932295,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.011991299528118345,0.1,exponential,,montecarlo,turkey,0.7071428571428572,0.12464443389948913,0.6093537414965984,-23.87196127993721
0.75,10,"(10, 10)",0.011991299528118345,0.1,classic,,montecarlo,turkey,0.7061224489795919,0.1258343665170662,0.6093537414965984,-23.781097414934607
0.75,10,"(10, 10)",0.011991299528118345,0.1,logarithmic,,montecarlo,turkey,0.7096938775510204,0.1274274912033075,0.6093537414965984,-23.774543534170817
0.75,10,"(10, 10)",0.01709975946676697,1e-07,exponential,,montecarlo,turkey,0.7094387755102041,0.1272723997741585,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.01709975946676697,1e-07,classic,,montecarlo,turkey,0.7073979591836734,0.12580979881108081,0.6093537414965984,-16.009636282153735
0.75,10,"(10, 10)",0.01709975946676697,1e-07,logarithmic,,montecarlo,turkey,0.7119897959183674,0.1294423551345946,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.01709975946676697,1.7782794100389227e-07,exponential,,montecarlo,turkey,0.7104591836734694,0.12800048360292338,0.6093537414965984,-23.774543534170817
0.75,10,"(10, 10)",0.01709975946676697,1.7782794100389227e-07,classic,,montecarlo,turkey,0.7048469387755103,0.12607848987897355,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.01709975946676697,1.7782794100389227e-07,logarithmic,,montecarlo,turkey,0.7096938775510203,0.12659231543566773,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.01709975946676697,3.162277660168379e-07,exponential,,montecarlo,turkey,0.7091836734693878,0.1253431358616092,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.01709975946676697,3.162277660168379e-07,classic,,montecarlo,turkey,0.7099489795918367,0.1267887939510173,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.01709975946676697,3.162277660168379e-07,logarithmic,,montecarlo,turkey,0.7125,0.12787229945833858,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.01709975946676697,5.62341325190349e-07,exponential,,montecarlo,turkey,0.7127551020408163,0.12833027270339714,0.6093537414965984,-23.399885861088052
0.75,10,"(10, 10)",0.01709975946676697,5.62341325190349e-07,classic,,montecarlo,turkey,0.7137755102040816,0.13056540135753222,0.6093537414965984,-24.49190113940469
0.75,10,"(10, 10)",0.01709975946676697,5.62341325190349e-07,logarithmic,,montecarlo,turkey,0.7094387755102041,0.12628684756361283,0.6093537414965984,-22.31182985913702
0.75,10,"(10, 10)",0.01709975946676697,1e-06,exponential,,montecarlo,turkey,0.7089285714285715,0.12724171681538166,0.6093537414965984,-23.399885861088052
